sede;facultad;programa_estudio;modalidad_estudio;curso;ciclo;grupo;creditos;horas_teoricas;horas_practicas;sumilla;unidad;titulo_unidad;ra_unitario;sesion;ra_sesion;aprendizaje_autonomo;referencias_bibliograficas;enlaces_internet
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Cierre y transferencia profesional de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 17;Construye un procedimiento clave relacionado con negocios internacionales en la sesión 17 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 77 y registra reflexión breve sobre servicio, integridad y mejora continua.;Robbins S. Administración. Pearson 2021;https://www.bcrp.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Evaluación y mejora continua de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 18;Valida un problema contextualizado relacionado con negocios internacionales en la sesión 18 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 78 y registra reflexión breve sobre servicio, integridad y mejora continua.;Kotler P. Dirección de marketing. Pearson 2022;https://www.sunat.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Gestión de riesgos y calidad de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 19;Compara una evidencia de aprendizaje relacionado con negocios internacionales en la sesión 19 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 79 y registra reflexión breve sobre servicio, integridad y mejora continua.;Gitman L. Principios de administración financiera. Pearson 2020;https://www.wto.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Integración ética y servicio de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 20;Documenta un escenario institucional relacionado con negocios internacionales en la sesión 20 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 80 y registra reflexión breve sobre servicio, integridad y mejora continua.;Hill C. Negocios internacionales. McGraw Hill 2021;https://www.oecd.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad V;Mejora del desempeño profesional de Negocios Internacionales;Desarrolla competencias de la Unidad V aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 1;Resuelve un recurso técnico relacionado con negocios internacionales en la sesión 1 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 81 y registra reflexión breve sobre servicio, integridad y mejora continua.;Heizer J. Dirección de la producción y operaciones. Pearson 2020;https://www.bcrp.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad V;Proyecto integrador del curso de Negocios Internacionales;Desarrolla competencias de la Unidad V aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 2;Clasifica un informe breve relacionado con negocios internacionales en la sesión 2 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 82 y registra reflexión breve sobre servicio, integridad y mejora continua.;Robbins S. Administración. Pearson 2021;https://www.sunat.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad V;Síntesis aplicada y reflexión de Negocios Internacionales;Desarrolla competencias de la Unidad V aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 3;Prioriza una decisión profesional relacionado con negocios internacionales en la sesión 3 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 83 y registra reflexión breve sobre servicio, integridad y mejora continua.;Kotler P. Dirección de marketing. Pearson 2022;https://www.wto.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad V;Validación de competencias de Negocios Internacionales;Desarrolla competencias de la Unidad V aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 4;Modela una simulación académica relacionado con negocios internacionales en la sesión 4 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 84 y registra reflexión breve sobre servicio, integridad y mejora continua.;Gitman L. Principios de administración financiera. Pearson 2020;https://www.oecd.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad V;Presentación de resultados de Negocios Internacionales;Desarrolla competencias de la Unidad V aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 5;Propone un caso aplicado relacionado con negocios internacionales en la sesión 5 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 85 y registra reflexión breve sobre servicio, integridad y mejora continua.;Hill C. Negocios internacionales. McGraw Hill 2021;https://www.sbs.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad V;Mejora del desempeño profesional de Negocios Internacionales;Desarrolla competencias de la Unidad V aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 6;Integra un procedimiento clave relacionado con negocios internacionales en la sesión 6 de la Unidad V, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 86 y registra reflexión breve sobre servicio, integridad y mejora continua.;Heizer J. Dirección de la producción y operaciones. Pearson 2020;https://www.bcrp.gob.pe
